state,county,inperson,total_votes,inperson_pct,pre_covid_cases,post_covid_cases,pre_week_diff,num_prec_pc,pop_2018,med_age,medIncome_2018,pctPovty_2018,unplmtRate_2018,noins_u65_2018,pctUrban_2010,pct_vet,avg_householdsize,pct_snap,pctno_hs,pctcollege,popDens,pct_black,pct_hisp,pct_asian,pct65plus,pct4064,pct1840,pctTrump_2016,inperson_1000,turnout,pre_election_rate,post_election_rate,state_pre_rate,state_post_rate,state_inperson_rate,FIPS,temp_oct,temp_nov,polyname
North Carolina,Jackson,3726,6684,0.557450628366248,281,122,-17,30.0043852563067,43327,36.3,44502,16.7,4.1,174,26.9,0.0703025826851617,2.23,0.111270108708196,11.6,30.5,82.1,0.0210953908648187,0.0586931936206061,0.0104553742470053,0.140420522999515,0.286426477715974,0.260876589655411,0.539102421684,3.726,0.0859971842038452,648.556327463245,281.579615482263,290.833062072765,478.19546555055,0.0862412145282666,37099,56,48.1,"north carolina,jackson"
North Carolina,Johnston,18615,34872,0.533809359944941,704,1018,-8,22.6964351794745,202675,36.3,60296,11.7,3.6,136,48,0.0607623041815715,2.7,0.128141112618725,13.7,21.8,213.4,0.158342173430369,0.139681756506723,0.00903910201060812,0.0851560379918589,0.341783643764648,0.266821265572962,0.639622485305,18.615,0.0918465523621562,347.354138398915,502.281978537067,290.833062072765,478.19546555055,0.0862412145282666,37101,64.6,56.1,"north carolina,johnston"
North Carolina,Jones,1680,2147,0.782487191429902,27,57,-7,114.143405624157,9637,44.1,43302,16.2,4.2,158,0,0.0926636920203383,2.41,0.205250596658711,18.4,13.1,21.6,0.29718792155235,0.0511569990660994,0.00487703642212307,0.182214382069109,0.349901421604234,0.232126180346581,0.583647549117,1.68,0.174328110407803,280.170177441112,591.470374597904,290.833062072765,478.19546555055,0.0862412145282666,37103,66.1,58.1,"north carolina,jones"
North Carolina,Lee,4189,8290,0.505307599517491,215,211,23,24.4092950595587,61452,37.4,48984,15.7,4.3,162,57.2,0.0782887456876912,2.58,0.172996810518779,16.6,20.9,227,0.191157326043091,0.195371997656708,0.0142713011781553,0.129157716591811,0.320852047126212,0.266370500553277,0.552155940995,4.189,0.0681670246696609,349.866562520341,343.357417171125,290.833062072765,478.19546555055,0.0862412145282666,37105,63.8,55.6,"north carolina,lee"
North Carolina,Lenoir,4454,7687,0.579419799661767,263,381,43,39.3025582392454,55976,41,40433,22.1,4,142,55,0.0796770044304702,2.39,0.249606974417608,19.6,14.5,148.5,0.409264684864942,0.0753894526225525,0.00803915963984565,0.169965699585537,0.328390738888095,0.24217521795055,0.52368627451,4.454,0.0795698156352723,469.844218950979,680.648849506932,290.833062072765,478.19546555055,0.0862412145282666,37107,65.4,57.1,"north carolina,lenoir"
North Carolina,Lincoln,8265,14681,0.562972549553845,360,537,34,35.812343320998004,83770,40.4,62963,10.3,3.4,124,45.4,0.0635669093947714,2.56,0.113787752178584,14.4,21.4,262.7,0.0540169511758386,0.0716127491942223,0.00747284230631491,0.123683896382953,0.371039751701086,0.239644264056345,0.726330198484,8.265,0.0986630058493494,429.748119851976,641.040945445864,290.833062072765,478.19546555055,0.0862412145282666,37109,62.6,54.4,"north carolina,lincoln"
North Carolina,Macon,3999,7648,0.52288179916318,67,96,-7,56.6813093382457,35285,47.8,46426,16.3,3.9,179,20,0.0936942043361202,2.29,0.131047187190024,11.4,24.2,65.8,0.0128099759104435,0.0720136035142412,0.010372679608899,0.228680742525152,0.313787728496528,0.212838316565113,0.694220119982,3.999,0.113334278021822,189.882386283123,272.070284823579,290.833062072765,478.19546555055,0.0862412145282666,37113,57.6,49.5,"north carolina,macon"
North Carolina,Madison,2580,4339,0.594607052316202,146,135,20,55.1394568763498,21763,43.3,44693,17,3.6,125,9.4,0.0682810274318798,2.32,0.13761889445389,14.6,27.6,46.2,0.0143362587878509,0.0241694619308,0.00500850066626844,0.168451040757249,0.330928640352893,0.227404310067546,0.614171074229,2.58,0.118549832284152,670.863391995589,620.318889858935,290.833062072765,478.19546555055,0.0862412145282666,37115,58.5,49.6,"north carolina,madison"
North Carolina,Martin,3574,4783,0.747229772109555,69,106,11,74.9856645053152,22671,44,43569,20.3,5,120,21.9,0.0694279034890389,2.36,0.232367341537647,16.7,16.8,53.1,0.417229059150457,0.0415949891932425,0.00560187023069119,0.189537294340788,0.337964800846897,0.224648229015041,0.495612554843,3.574,0.157646332318821,304.35357946275,467.557672797847,290.833062072765,478.19546555055,0.0862412145282666,37117,65.2,57.3,"north carolina,martin"
North Carolina,McDowell,5740,8435,0.680497925311203,158,307,4,37.3568901487683,45507,41.6,43972,15.4,3.4,138,29.7,0.0709121673588679,2.43,0.178390137781001,16.2,16.9,102.1,0.0372030676599205,0.0626057529610829,0.0112290416858945,0.162106928604391,0.340848660645615,0.235128661524601,0.74229176254,5.74,0.126134440855253,347.199331970906,674.621486804228,290.833062072765,478.19546555055,0.0862412145282666,37111,59.6,51.6,"north carolina,mcdowell"
North Carolina,Mecklenburg,67441,203101,0.332056464517654,2914,5012,270,18.0089423083076,1093901,33.9,64509,11.7,3.7,130,98.9,0.0478708767978089,2.49,0.119477905221771,9.9,44.8,1755.5,0.314693011524809,0.135616477176637,0.0636209309617598,0.0741502201753175,0.31467381417514,0.328519674083852,0.334109225393,67.441,0.0616518313814504,266.386080641667,458.176745427603,290.833062072765,478.19546555055,0.0862412145282666,37119,63.8,55.6,"north carolina,mecklenburg"
North Carolina,Mitchell,1597,2664,0.599474474474474,59,117,21,60,15000,45.7,43967,16.1,4.5,145,17.4,0.0664666666666667,2.3,0.158733333333333,15.5,18.8,70.4,0.0046,0.058,0.00666666666666667,0.217333333333333,0.342533333333333,0.2204,0.783215903372,1.597,0.106466666666667,393.333333333333,780,290.833062072765,478.19546555055,0.0862412145282666,37121,55.4,47,"north carolina,mitchell"
North Carolina,Montgomery,3725,4882,0.7630069643588692,83,119,-7,51.3365846503612,27271,40.2,47757,16.7,4,154,23.2,0.0645374207033112,2.53,0.165413809541271,20.7,14.7,56.5,0.183051593267574,0.154339774852407,0.015877672252576,0.160023468152983,0.320816985075721,0.22287411536064,0.617521180889,3.725,0.136591984158997,304.35260899857,436.36096952807,290.833062072765,478.19546555055,0.0862412145282666,37123,63.9,56.1,"north carolina,montgomery"
North Carolina,Moore,9468,20952,0.451890034364261,210,378,-18,33.4407490727792,98682,45,59471,10.5,3.8,119,49.3,0.0994507610303804,2.33,0.102328692162704,9.6,36.9,126.5,0.118704525648041,0.0679860562209927,0.015686751383231,0.202529336657141,0.306337528627308,0.241999554123346,0.634042642316,9.468,0.0959445491579011,212.804766826777,383.048580288198,290.833062072765,478.19546555055,0.0862412145282666,37125,64.1,56.2,"north carolina,moore"
North Carolina,Nash,8984,14885,0.60356063150823,447,487,51,32.9731109598366,94016,39.9,50122,14.2,5.1,121,52.4,0.0605641592920354,2.48,0.175523315180395,14.6,20.9,177.4,0.404324795779442,0.070817733151804,0.0103173927842069,0.142454475833901,0.330358662355344,0.250031909462219,0.493401274972,8.984,0.0955582028590878,475.450987066031,517.996936691627,290.833062072765,478.19546555055,0.0862412145282666,37127,63.7,55.1,"north carolina,nash"
North Carolina,New Hanover,16872,44619,0.378134875277348,523,828,-33,23.6789309177954,232274,37.3,53419,15.3,3.7,117,97.8,0.0754238528634285,2.28,0.10677475739859,7.1,39.3,1058.1,0.132378139610977,0.0560717084133394,0.0156151786252443,0.120943368607765,0.311076573357328,0.299043371190921,0.502726762739,16.872,0.0726383495354624,225.1651067274,356.475541816992,290.833062072765,478.19546555055,0.0862412145282666,37129,70.7,60.9,"north carolina,new hanover"
North Carolina,Northampton,2406,3400,0.707647058823529,60,146,-4,101.64667615369,19676,45.5,37233,21.4,5.1,125,10.6,0.0749136003252694,2.32,0.280341532831876,20.5,12.8,41.2,0.568662329741817,0.022921325472657,0.002947753608457,0.220369993901199,0.332740394389103,0.203140882293149,0.364306935765,2.406,0.122280951412889,304.940028461069,742.020735921935,290.833062072765,478.19546555055,0.0862412145282666,37131,63,54.1,"north carolina,northampton"
North Carolina,Onslow,13639,24316,0.560906399078796,577,1189,83,12.1406494235721,197683,25.7,50531,15.1,4.7,99,73.7,0.163296793350971,2.66,0.105638825796857,8.8,21.4,233.1,0.147630296990637,0.127785393787023,0.0216609420132232,0.0670872052730887,0.20380609359429,0.354188271120936,0.656419333863,13.639,0.0689942989533748,291.881446558379,601.468006859467,290.833062072765,478.19546555055,0.0862412145282666,37133,67.5,59.3,"north carolina,onslow"
North Carolina,Orange,8490,34569,0.245595764991756,225,393,33,34.240243242688,146027,33.1,71920,12.4,3.3,104,71.5,0.0383353763345135,2.41,0.0717127654474857,7.3,57.6,336.2,0.113807720490046,0.0861689961445486,0.082786060112171,0.0882644990310011,0.307306183103125,0.306491265313949,0.230151572091,8.49,0.0581399330260842,154.081094592096,269.128311887528,290.833062072765,478.19546555055,0.0862412145282666,37135,62.1,53.6,"north carolina,orange"
North Carolina,Pamlico,1679,2787,0.602439899533549,27,45,9,78.9265982636148,12670,48.3,46447,16.6,4.1,132,0,0.119731649565904,2.27,0.141673243883189,12,19.4,39.1,0.188003157063931,0.0411996842936069,0.0058405682715075,0.225493291239148,0.320047355958958,0.184372533543804,0.623892498523,1.679,0.132517758484609,213.10181531176,355.169692186267,290.833062072765,478.19546555055,0.0862412145282666,37137,67.3,59.2,"north carolina,pamlico"
North Carolina,Pasquotank,3432,6126,0.560235063663075,87,107,19,32.7959837533742,39639,36.6,46355,18.2,4.8,116,58.7,0.102373924670148,2.51,0.188375085143419,13.5,20.5,179.2,0.358081687227226,0.0569388733318197,0.0160448043593431,0.139080198794117,0.307046090971013,0.258835994853553,0.476420655506,3.432,0.0865813971089079,219.480814349504,269.93617397008,290.833062072765,478.19546555055,0.0862412145282666,37139,65.9,57.2,"north carolina,pasquotank"
North Carolina,Pender,4658,9162,0.508404278541803,254,274,102,30.5652971268621,62162,41.1,54900,15.1,4.1,128,31.2,0.0852771789839452,2.51,0.126427721115794,12.5,26.4,60,0.146391686239182,0.074080628036421,0.00677262636337312,0.126862070074965,0.348090473279495,0.237942794633377,0.639664598109,4.658,0.0749332389562755,408.609761590682,440.783758566327,290.833062072765,478.19546555055,0.0862412145282666,37141,68.7,59.4,"north carolina,pender"
North Carolina,Perquimans,1244,1912,0.650627615062761,36,58,8,52.153181344062,13422,46.4,48337,15.8,4.8,136,0,0.121442407986887,2.39,0.179257934734019,13.5,20.4,54.5,0.227611384294442,0.0263746088511399,0.00536432722396066,0.215094620771867,0.333333333333333,0.212635970794218,0.62820318423,1.244,0.0926836537028759,268.216361198033,432.126359707942,290.833062072765,478.19546555055,0.0862412145282666,37143,65.5,57.1,"north carolina,perquimans"
North Carolina,Person,4076,6511,0.626017508831209,155,162,17,27.8431670336902,39507,41.4,50149,14.8,4.1,117,24.5,0.0616599589946085,2.47,0.174526033361177,13.7,15.3,100.6,0.267269091553396,0.0444731313438125,0.00445490672539044,0.151694636393551,0.353253853747437,0.239096868909307,0.575869035901,4.076,0.103171589844838,392.335535474726,410.053914496165,290.833062072765,478.19546555055,0.0862412145282666,37145,61.6,53.6,"north carolina,person"
North Carolina,Pitt,14092,26025,0.54147934678194,543,894,-65,27.7910557266249,179914,31,43303,23.2,4.2,118,74.6,0.0668819547116956,2.39,0.173944217792946,10.6,31.8,257.9,0.350095045410585,0.0634747712796114,0.0218882354902898,0.092371911024156,0.278838778527519,0.342780439543337,0.449644791986,14.092,0.0783263114599197,301.810865191147,496.904076392054,290.833062072765,478.19546555055,0.0862412145282666,37147,65.7,57.7,"north carolina,pitt"
North Carolina,Polk,2578,5175,0.498164251207729,35,48,19,53.3695599437194,20611,49.1,50467,11.8,3.7,140,7.7,0.0867497937994275,2.24,0.105720246470331,9.1,31.7,86.3,0.0416767745378681,0.060550191645238,0.0065984183203144,0.242249284362719,0.340352239095629,0.187133084275387,0.628368926606,2.578,0.125078841395371,169.812236184562,232.885352481685,290.833062072765,478.19546555055,0.0862412145282666,37149,62.1,53.6,"north carolina,polk"
North Carolina,Randolph,14851,22886,0.648911998601765,473,768,45,15.3469456090296,143351,39.5,48372,13.8,3.7,157,43.8,0.0629992117250665,2.54,0.158199105691624,18.6,15.8,181.2,0.0618202872669183,0.117013484384483,0.0148446819345523,0.13916191725206,0.341699743985044,0.252331689349917,0.772710838639,14.851,0.103598858745317,329.959330594136,535.747919442487,290.833062072765,478.19546555055,0.0862412145282666,37151,61.7,54,"north carolina,randolph"
North Carolina,Richmond,4198,6123,0.685611628286788,177,214,-57,51.2397798917281,44887,38.7,38514,19.9,5.5,136,54.5,0.0729164346024461,2.47,0.287321496201573,19.7,13.9,98.4,0.313052776973288,0.0669904426671419,0.00915632588500011,0.149063203154588,0.320159511662619,0.249292668255842,0.542125126242,4.198,0.093523737384989,394.323523514603,476.752734644775,290.833062072765,478.19546555055,0.0862412145282666,37153,65.5,57.6,"north carolina,richmond"
North Carolina,Robeson,13391,17822,0.751374705420267,563,679,53,29.5833301727211,131831,34.4,35407,24.5,5.9,185,37.4,0.0571413400490021,2.71,0.297138002442521,22.9,13.2,141.4,0.232304996548611,0.0900698621720233,0.00665245655422473,0.114373705729305,0.3076362919192,0.262335869408561,0.514371166422,13.391,0.101577019062284,427.061920185692,515.05336377635,290.833062072765,478.19546555055,0.0862412145282666,37155,66.7,58.7,"north carolina,robeson"
North Carolina,Rockingham,9816,14584,0.673066374108612,385,546,83,16.5398610651671,90690,42.2,41869,17.9,4.5,133,38.1,0.0638218105634579,2.39,0.169864373139266,17.4,15,165.6,0.185621347447348,0.0624214356599405,0.00671518359245782,0.1672841548131,0.354074319109053,0.235196824346675,0.639604582588,9.816,0.108236850810453,424.523100672621,602.050942772081,290.833062072765,478.19546555055,0.0862412145282666,37157,61.2,53.2,"north carolina,rockingham"
North Carolina,Rowan,15554,25923,0.600007715156425,349,837,13,29.0240829097705,141262,39.1,46864,16.3,3.9,136,61.2,0.0703657034446631,2.52,0.158521045999632,14.7,18.7,270.7,0.161253557219918,0.0920063428239725,0.0126714898557291,0.141531338930498,0.328304851977177,0.252339624244312,0.671993404991,15.554,0.110107459897212,247.058656963656,592.516034036047,290.833062072765,478.19546555055,0.0862412145282666,37159,61.8,53.9,"north carolina,rowan"
North Carolina,Rutherford,8295,12833,0.646380425465596,245,463,-41,25.4392003112561,66826,42.5,42831,19.1,5.1,140,39,0.0672043815281477,2.42,0.190075719031515,17.4,17.3,120.2,0.0961302487055936,0.0456259539700117,0.00706311914524287,0.175470625205758,0.342007601831622,0.227695807021219,0.728867087757,8.295,0.124128333283453,366.623769191632,692.844102594798,290.833062072765,478.19546555055,0.0862412145282666,37161,62,53.7,"north carolina,rutherford"
North Carolina,Sampson,5151,7576,0.679910242872228,319,474,65,36.1487442240593,63626,38.2,42807,22.8,4,188,15,0.0603684028541791,2.6,0.194637412378587,22.3,12.8,67.1,0.251893879860434,0.204208971175306,0.00705686354634898,0.142143149027127,0.317763178574796,0.24900198032251,0.575746938139,5.151,0.0809574702165781,501.367365542388,744.978467921919,290.833062072765,478.19546555055,0.0862412145282666,37163,65.6,57,"north carolina,sampson"
North Carolina,Scotland,2625,4274,0.614178755264389,159,197,-19,31.6001149095088,34810,38.4,36730,26.9,7.4,145,51.6,0.0700086182131571,2.53,0.312151680551566,20.2,15.5,113.4,0.386239586325768,0.030680838839414,0.0089629416834243,0.141166331513933,0.289830508474576,0.230853203102557,0.452011933348,2.625,0.0754093651249641,456.765297328354,565.929330652112,290.833062072765,478.19546555055,0.0862412145282666,37165,66.3,58.4,"north carolina,scotland"
North Carolina,Stanly,6555,10252,0.639387436597737,119,305,3,35.4409987917841,62075,40.5,51491,13.2,3.6,130,32.3,0.0630849778493758,2.48,0.140136931131696,14.9,15.8,153.4,0.112235199355618,0.0436568666935159,0.0217156665324205,0.153153443415224,0.323866290777286,0.250277889649617,0.739805099997,6.555,0.105598066854611,191.703584373741,491.341119613371,290.833062072765,478.19546555055,0.0862412145282666,37167,63.9,55.9,"north carolina,stanly"
North Carolina,Stokes,7330,10046,0.729643639259407,103,261,5,52.785536762927,45467,42.8,50826,12.1,3.6,124,24.3,0.0667297160578002,2.42,0.130908131172059,16.5,13.3,105.6,0.0383574900477269,0.0307035872171025,0.00413486704642928,0.166604350407988,0.370554468075747,0.228891283788242,0.765305202416,7.33,0.161215826863439,226.537928607561,574.042712296831,290.833062072765,478.19546555055,0.0862412145282666,37169,60.7,51.8,"north carolina,stokes"
North Carolina,Surry,6666,11787,0.565538304912191,353,447,119,43.0866737087897,71948,41.2,46342,16,3.5,152,31.2,0.0558180908433869,2.43,0.171012397842887,21.7,16.8,138.4,0.0365819758714627,0.107911269250014,0.00725523989548007,0.170261855784733,0.343164507700006,0.237880135653528,0.742033288065,6.666,0.0926502474009007,490.632123200089,621.282037026742,290.833062072765,478.19546555055,0.0862412145282666,37171,59.6,51.1,"north carolina,surry"
North Carolina,Swain,1647,2410,0.683402489626556,88,63,-16,35.1000351000351,14245,40.8,43121,15.2,4.3,193,0,0.0705510705510706,2.42,0.144682344682345,21.7,16,26.5,0.0106704106704107,0.0554580554580555,0.00702000702000702,0.162934362934363,0.318708318708319,0.265566865566866,0.594617184888,1.647,0.115619515619516,617.760617760618,442.260442260442,290.833062072765,478.19546555055,0.0862412145282666,37173,56.2,47.8,"north carolina,swain"
North Carolina,Transylvania,3456,7441,0.464453702459347,47,73,11,43.8404208680403,34215,48.8,51398,12.8,3.8,166,40.4,0.0949583516001754,2.22,0.131871985971065,11.4,31.5,87.4,0.0350138827999415,0.0346047055385065,0.00675142481367821,0.249568902528131,0.318456817185445,0.202250474937893,0.598681192661,3.456,0.101008329679965,137.366652053193,213.35671489113,290.833062072765,478.19546555055,0.0862412145282666,37175,57.9,49.8,"north carolina,transylvania"
North Carolina,Tyrrell,569,673,0.845468053491828,13,5,-5,242.072137496974,4131,41.4,36765,25.2,6.3,171,0,0.0772210118615347,2.37,0.193173565722585,24.5,9.7,11.3,0.37279109174534,0.0900508351488744,0.0217864923747277,0.179617526022755,0.277656741709029,0.187847978697652,0.569411764706,0.569,0.137739046235778,314.693778746066,121.036068748487,290.833062072765,478.19546555055,0.0862412145282666,37177,66.8,58.7,"north carolina,tyrrell"
North Carolina,Union,20277,40198,0.504428080999055,461,1101,-17,22.0424911406141,235908,36.2,80428,7,3.4,123,72.7,0.0467131254556861,2.94,0.0805568272377367,10.2,34.8,318.7,0.116736185292572,0.114273360801668,0.0335003475931295,0.0825152177967682,0.35505790392865,0.245650846940333,0.639648248967,20.277,0.0859529986265832,195.415161842752,466.707360496465,290.833062072765,478.19546555055,0.0862412145282666,37179,64.3,56.1,"north carolina,union"
North Carolina,Vance,3379,5879,0.574757611838748,89,323,3,26.9166928356736,44582,38.6,40263,26.3,5.7,132,45.9,0.0615046431295142,2.56,0.289758198376026,20,12.9,179.2,0.50520389394823,0.079740702525683,0.00807500785070208,0.144026737248217,0.316136557354986,0.255170248082186,0.369598218804,3.379,0.0757929209097842,199.632138531246,724.507648826881,290.833062072765,478.19546555055,0.0862412145282666,37181,62.2,53.6,"north carolina,vance"
North Carolina,Wake,83956,259226,0.323871833843827,1907,3298,567,27.2817573846133,1092305,34.4,80169,8.4,3.4,100,93.9,0.0499201230425568,2.55,0.0712246121733399,7.3,51.8,1078.8,0.199651196323371,0.103265113681618,0.0754212422354562,0.0700802431555289,0.330648491035013,0.30095348826564,0.378923161232,83.956,0.0768613162074695,174.58493735724,301.930321659244,290.833062072765,478.19546555055,0.0862412145282666,37183,63.7,55,"north carolina,wake"
North Carolina,Warren,1926,3268,0.589351285189718,96,125,34,70.6820820921896,19807,44.9,38430,19.8,5.9,165,0,0.0713384157116171,2.38,0.226536073105468,19.5,15.5,49,0.50633614378755,0.0380168627252991,0.00383702731357601,0.199979805119402,0.31791790781037,0.206492654112183,0.326187888966,1.926,0.0972383500782552,484.677134346443,631.090018680265,290.833062072765,478.19546555055,0.0862412145282666,37185,62.4,53.8,"north carolina,warren"
North Carolina,Washington,1243,1922,0.646722164412071,22,36,12,84.3241420018551,11859,44,36042,21.1,5.9,128,32.2,0.067543637743486,2.37,0.270933468251961,20.1,11.3,38,0.479298423138545,0.0584366304072856,0.00379458639008348,0.203558478792478,0.328864153807235,0.222194114174888,0.41864268193,1.243,0.104814908508306,185.513112404081,303.566911206678,290.833062072765,478.19546555055,0.0862412145282666,37187,65.9,57.9,"north carolina,washington"
North Carolina,Watauga,4323,9802,0.441032442358702,124,309,-12,51.8366252569488,55945,28.4,48489,21.2,3.5,128,44.6,0.052766109571901,2.24,0.0538385914737689,10.5,41.6,163.4,0.0172312092233444,0.0374832424702833,0.0118866744123693,0.1131289659487,0.269121458575387,0.342800965233712,0.469985053356,4.323,0.0772723210295826,221.646259719367,552.328179461972,290.833062072765,478.19546555055,0.0862412145282666,37189,54.8,46.7,"north carolina,watauga"
North Carolina,Wayne,8588,15663,0.548298537955692,618,603,40,29.2093989354797,123248,36.6,41572,20.2,4.3,148,53.6,0.101673049461249,2.5,0.200911982344541,15.9,19.5,221.7,0.309952291315072,0.123425937946255,0.0134687783980267,0.130452421134623,0.305213877709983,0.278057250421914,0.549132947977,8.588,0.0696806439049721,501.428015059068,489.257432169285,290.833062072765,478.19546555055,0.0862412145282666,37191,65.2,56.5,"north carolina,wayne"
North Carolina,Wilkes,10919,15414,0.708381990398339,270,434,88,46.6764881777207,68557,42.4,44080,18.9,3.7,153,27.2,0.0564347914873755,2.41,0.186195428621439,21.4,15.5,91.9,0.0433507883950581,0.0676371486500284,0.00589290663243724,0.171798649299123,0.340534154061584,0.232551015942938,0.765562183893,10.919,0.159268929503916,393.832868999519,633.049870910337,290.833062072765,478.19546555055,0.0862412145282666,37193,60.3,51.8,"north carolina,wilkes"
North Carolina,Wilson,8187,12964,0.631518049984573,456,502,80,29.464121293966,81455,38.7,44015,21.1,6.1,147,61.3,0.0664170400834817,2.49,0.200196427475293,19.7,19.6,220.6,0.394733288318704,0.107949174390768,0.0121171198821435,0.141390952059419,0.322853109078632,0.254287643484132,0.463118133695,8.187,0.100509483764041,559.818304585354,616.291203732122,290.833062072765,478.19546555055,0.0862412145282666,37195,64.9,56.3,"north carolina,wilson"
North Carolina,Yadkin,6326,8541,0.740662685868165,173,294,41,42.6177982579975,37543,41.4,49070,13,3.4,145,15.3,0.0643795114934875,2.46,0.127107583304478,19,11.3,114.7,0.0307913592414032,0.111658631435953,0.00479450230402472,0.166236049330101,0.350930932530698,0.238419945129585,0.796253602305,6.326,0.168500119862558,460.804943664598,783.102042990704,290.833062072765,478.19546555055,0.0862412145282666,37197,60.7,52.2,"north carolina,yadkin"
North Carolina,Yancey,2180,3778,0.577024880889359,79,140,3,61.4422163883148,17903,45.5,44756,17.8,3.6,151,0,0.0613863598279618,2.31,0.16477685304139,15.8,20,57,0.00849019717365805,0.0545160029045411,0.00323968050047478,0.205105289616265,0.333798804669608,0.222197397084288,0.649163947798,2.18,0.121767301569569,441.266826788806,781.991844942188,290.833062072765,478.19546555055,0.0862412145282666,37199,55.3,46.8,"north carolina,yancey"
